Image name,Position,Region type,ID,Area [pixels],Perimeter [pixels],Eccentricity,Orientation [radians],Solidity,Extent,Major Axis Length [pixels],Minor Axis Length [pixels],Equivalent Diameter [pixels]
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,15,268,90.32,0.963,0.173,0.879,0.445,38.25,10.31,18.472
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,16,228,76.426,0.942,-1.064,0.894,0.4,31.475,10.573,17.038
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,17,630,107.154,0.754,-1.393,0.949,0.583,36.971,24.291,28.322
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,18,574,110.912,0.886,-1.14,0.929,0.519,42.094,19.521,27.034
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,19,9,7.0,0.981,-0.197,0.818,0.643,7.303,1.405,3.385
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,20,303,81.012,0.909,0.626,0.929,0.475,32.352,13.458,19.642
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,21,452,93.841,0.819,0.606,0.928,0.54,33.927,19.447,23.99
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,22,588,112.326,0.89,-1.168,0.925,0.519,43.023,19.577,27.362
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,23,58,37.864,0.983,-0.156,0.866,0.58,20.52,3.747,8.593
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,24,386,80.77,0.792,0.933,0.953,0.619,29.568,18.036,22.169
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,25,367,78.184,0.547,-0.177,0.941,0.614,24.872,20.823,21.617
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,26,3,1.0,1.0,0.0,1.0,1.0,3.266,0.0,1.954
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,27,12,11.414,0.936,-0.347,0.8,0.5,6.988,2.462,3.909
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,28,331,84.184,0.881,1.194,0.917,0.517,31.758,15.039,20.529
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,29,351,78.77,0.781,1.489,0.939,0.616,28.066,17.518,21.14
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,30,377,81.012,0.473,-0.037,0.933,0.582,24.967,21.997,21.909
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,31,392,85.634,0.784,0.704,0.933,0.538,29.999,18.609,22.341
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,32,50,33.556,0.966,-0.343,0.847,0.446,16.183,4.161,7.979
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,33,304,83.74,0.916,0.966,0.924,0.38,33.456,13.452,19.674
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,34,338,76.426,0.723,-0.546,0.942,0.565,26.333,18.18,20.745
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,35,359,79.598,0.633,-0.006,0.935,0.583,25.896,20.038,21.38
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,36,486,95.497,0.79,1.008,0.946,0.55,33.81,20.742,24.876
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,37,18,17.621,0.992,0.576,0.72,0.234,13.361,1.696,4.787
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,38,179,59.698,0.887,1.408,0.937,0.574,23.516,10.851,15.097
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,39,84,39.592,0.919,-1.172,0.857,0.467,17.329,6.843,10.342
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,40,96,46.142,0.958,1.439,0.873,0.596,21.662,6.23,11.056
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,41,202,63.113,0.856,1.405,0.94,0.598,23.727,12.253,16.037
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,42,144,56.456,0.941,1.272,0.883,0.48,24.523,8.313,13.541
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,43,9,8.828,0.99,0.969,0.692,0.257,9.106,1.275,3.385
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,44,86,40.799,0.914,-1.224,0.915,0.531,17.116,6.941,10.464
2024-03-26_13-10-04-902_MV540-H@xWyHvMbxwzDCYCHtB+sRAABG.bmp,bottom_right,void,45,7,5.414,0.993,1.357,0.7,0.5,8.184,0.967,2.985
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,part,0,39559,3963.223,0.136,-1.269,0.777,0.751,277.251,274.686,224.428
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,1,72,34.971,0.815,-1.445,0.847,0.571,13.352,7.739,9.575
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,2,85,41.349,0.938,-1.374,0.867,0.559,18.616,6.446,10.403
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,3,205,72.527,0.954,-1.312,0.899,0.472,30.945,9.315,16.156
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,4,185,61.627,0.88,-1.517,0.898,0.569,23.745,11.267,15.348
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,5,135,48.87,0.888,0.936,0.964,0.536,20.081,9.223,13.111
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,6,175,67.284,0.956,-1.332,0.884,0.47,28.927,8.533,14.927
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,7,325,72.77,0.285,0.834,0.945,0.614,21.942,21.031,20.342
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,8,350,75.598,0.532,1.11,0.946,0.609,24.095,20.405,21.11
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,9,306,74.941,0.739,0.25,0.93,0.567,25.665,17.277,19.739
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,10,282,80.326,0.914,-0.859,0.91,0.403,31.497,12.795,18.949
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,11,425,85.255,0.679,0.907,0.949,0.584,28.479,20.904,23.262
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,12,342,87.977,0.907,-1.329,0.919,0.528,34.324,14.439,20.867
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,13,297,89.32,0.955,0.183,0.897,0.53,38.015,11.248,19.446
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,14,190,75.284,0.973,0.175,0.876,0.494,33.725,7.788,15.554
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,15,149,60.527,0.95,-0.981,0.903,0.405,26.072,8.152,13.774
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,16,583,102.326,0.758,-1.297,0.951,0.584,35.646,23.236,27.245
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,17,583,110.669,0.884,-1.174,0.94,0.547,42.122,19.705,27.245
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,18,250,68.734,0.877,0.603,0.936,0.526,27.246,13.112,17.841
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,19,577,109.497,0.889,-1.177,0.934,0.541,42.5,19.455,27.105
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,20,399,80.184,0.498,0.265,0.948,0.639,25.37,22.007,22.539
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,21,145,54.556,0.931,-0.09,0.906,0.7,23.198,8.472,13.587
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,22,348,76.184,0.747,0.896,0.946,0.604,26.971,17.939,21.05
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,23,391,86.426,0.78,0.502,0.944,0.613,29.933,18.74,22.312
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,24,327,80.184,0.86,1.179,0.929,0.545,30.131,15.351,20.405
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,25,354,77.355,0.776,1.485,0.944,0.642,27.968,17.626,21.23
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,26,66,30.692,0.778,0.043,0.904,0.688,12.118,7.61,9.167
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,27,422,83.598,0.572,0.552,0.944,0.625,27.239,22.341,23.18
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,28,348,80.426,0.779,0.599,0.938,0.582,28.265,17.711,21.05
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,29,364,77.841,0.666,-0.386,0.941,0.591,26.312,19.62,21.528
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,30,90,41.142,0.924,-0.246,0.9,0.625,17.886,6.826,10.705
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,31,407,85.012,0.698,0.261,0.929,0.59,28.66,20.52,22.764
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,32,293,79.74,0.909,0.964,0.921,0.407,32.147,13.395,19.315
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,33,477,92.426,0.765,0.896,0.958,0.592,32.544,20.952,24.644
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,34,205,60.87,0.869,1.334,0.928,0.631,24.173,11.947,16.156
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,35,124,48.042,0.849,-1.251,0.899,0.544,18.281,9.663,12.565
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,36,98,48.385,0.949,1.472,0.875,0.533,21.497,6.75,11.17
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,37,242,65.113,0.823,1.315,0.957,0.621,24.653,14.005,17.553
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,38,172,60.527,0.927,1.238,0.925,0.509,25.348,9.492,14.799
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,39,132,47.627,0.835,-1.242,0.93,0.579,18.304,10.071,12.964
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,40,16,11.071,0.944,0.936,0.941,0.457,7.984,2.636,4.514
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,41,4,4.414,0.924,1.017,1.0,0.667,3.236,1.236,2.257
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_left,void,42,39,28.864,0.978,1.336,0.812,0.488,16.05,3.325,7.047
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,part,0,39761,3991.122,0.142,-1.323,0.776,0.752,278.769,275.959,225.001
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,1,131,46.627,0.724,1.308,0.936,0.606,16.544,11.407,12.915
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,2,114,48.971,0.922,-1.293,0.891,0.518,20.58,7.971,12.048
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,3,309,83.598,0.901,-1.368,0.917,0.519,32.224,14.009,19.835
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,4,232,66.663,0.844,-1.431,0.917,0.573,25.012,13.43,17.187
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,5,167,55.698,0.855,0.901,0.913,0.517,21.5,11.141,14.582
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,6,25,16.485,0.984,0.814,0.833,0.278,13.558,2.412,5.642
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,7,234,75.941,0.936,-1.366,0.897,0.506,31.085,10.958,17.261
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,8,356,75.598,0.383,0.218,0.96,0.619,23.364,21.579,21.29
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,9,377,79.012,0.532,0.81,0.938,0.603,25.106,21.253,21.909
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,10,5,4.414,0.974,0.616,0.833,0.417,4.933,1.123,2.523
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,11,326,76.698,0.769,0.153,0.939,0.613,26.952,17.235,20.373
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,12,328,83.533,0.877,-0.871,0.927,0.435,31.239,15.03,20.436
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,13,453,86.669,0.64,0.871,0.958,0.599,28.687,22.04,24.016
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,14,191,77.077,0.974,0.176,0.86,0.496,34.473,7.857,15.595
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,15,292,92.184,0.953,0.173,0.888,0.475,37.438,11.377,19.282
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,16,367,88.184,0.889,-1.353,0.924,0.552,33.995,15.562,21.617
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,17,180,64.941,0.939,-0.991,0.914,0.424,27.324,9.364,15.139
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,18,609,104.912,0.734,-1.328,0.943,0.588,35.826,24.314,27.846
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,19,592,111.74,0.887,-1.14,0.935,0.516,42.725,19.729,27.455
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,20,236,71.355,0.92,0.564,0.922,0.497,29.185,11.405,17.334
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,21,121,49.728,0.939,-0.135,0.903,0.72,21.601,7.415,12.412
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,22,595,111.74,0.889,-1.155,0.938,0.525,43.176,19.771,27.524
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,23,401,81.012,0.466,-0.117,0.948,0.619,25.278,22.36,22.596
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,24,368,85.598,0.84,0.561,0.936,0.552,31.331,16.986,21.646
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,25,352,76.184,0.787,0.866,0.962,0.611,28.058,17.314,21.17
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,26,55,28.485,0.836,-0.195,0.902,0.714,11.607,6.363,8.368
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,27,356,78.77,0.79,1.492,0.93,0.625,28.417,17.408,21.29
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,28,314,80.184,0.877,1.172,0.932,0.523,30.451,14.648,19.995
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,29,406,84.184,0.395,0.451,0.925,0.601,25.362,23.304,22.736
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,30,325,78.355,0.819,0.629,0.934,0.543,28.271,16.213,20.342
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,31,75,37.556,0.936,-0.313,0.893,0.551,16.97,5.966,9.772
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,32,350,76.426,0.647,-0.504,0.951,0.589,25.533,19.463,21.11
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,33,392,81.598,0.591,0.198,0.936,0.609,26.538,21.407,22.341
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,34,277,77.497,0.915,0.962,0.917,0.415,31.538,12.756,18.78
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,35,444,90.669,0.803,0.937,0.937,0.534,32.693,19.499,23.776
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,36,181,58.042,0.885,1.398,0.948,0.633,23.391,10.888,15.181
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,37,97,42.213,0.899,-1.182,0.874,0.49,17.512,7.657,11.113
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,38,84,44.971,0.952,1.456,0.866,0.571,19.786,6.066,10.342
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,39,199,60.456,0.865,1.405,0.909,0.612,23.921,11.984,15.918
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,40,137,55.456,0.944,1.283,0.89,0.479,24.256,7.978,13.207
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,41,102,43.006,0.905,-1.257,0.903,0.537,18.194,7.734,11.396
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,42,3,1.0,1.0,1.571,1.0,1.0,3.266,0.0,1.954
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,bottom_left,void,43,2,0.0,1.0,1.571,1.0,1.0,2.0,0.0,1.596
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,part,0,38947,3992.537,0.14,1.451,0.773,0.743,276.573,273.849,222.686
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,1,95,39.799,0.828,1.441,0.913,0.66,15.22,8.524,10.998
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,2,86,40.521,0.926,-1.382,0.878,0.597,17.993,6.771,10.464
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,3,251,78.77,0.939,-1.373,0.909,0.512,32.227,11.109,17.877
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,4,166,55.385,0.868,1.568,0.922,0.629,21.618,10.739,14.538
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,5,100,43.456,0.92,0.897,0.909,0.481,18.542,7.283,11.284
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,6,200,72.698,0.958,-1.365,0.885,0.476,31.666,9.107,15.958
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,7,323,72.184,0.48,0.82,0.947,0.638,22.634,19.851,20.279
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,8,347,75.841,0.613,0.998,0.951,0.58,24.886,19.656,21.019
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,9,262,69.698,0.813,0.29,0.923,0.593,25.348,14.773,18.264
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,10,347,87.29,0.901,-0.913,0.925,0.448,33.828,14.673,21.019
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,11,404,81.841,0.684,0.805,0.953,0.598,27.849,20.316,22.68
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,12,363,90.184,0.904,-1.349,0.912,0.531,35.077,15.016,21.499
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,13,189,67.562,0.952,-1.001,0.909,0.389,29.728,9.105,15.513
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,14,207,77.042,0.967,0.192,0.881,0.493,34.026,8.607,16.235
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,15,124,64.284,0.979,0.204,0.861,0.475,28.777,5.915,12.565
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,16,24,21.243,0.986,-0.433,0.774,0.333,13.649,2.241,5.528
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,17,618,107.74,0.768,-1.321,0.938,0.566,37.171,23.81,28.051
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,18,578,109.74,0.875,-1.15,0.935,0.522,41.438,20.061,27.128
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,19,299,76.184,0.883,0.686,0.943,0.523,30.241,14.208,19.511
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,20,565,108.083,0.88,-1.176,0.937,0.543,41.225,19.607,26.821
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,21,381,80.184,0.756,0.974,0.943,0.611,28.546,18.689,22.025
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,22,352,74.527,0.573,0.136,0.949,0.67,24.541,20.113,21.17
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,23,449,88.77,0.75,0.672,0.961,0.617,31.445,20.785,23.91
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,24,16,15.0,0.979,-0.045,0.941,0.889,9.598,1.94,4.514
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,25,361,83.598,0.85,1.213,0.926,0.555,31.268,16.447,21.439
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,26,368,79.355,0.773,1.473,0.946,0.646,28.403,18.033,21.646
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,27,6,6.207,0.87,-0.927,0.857,0.667,3.83,1.886,2.764
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,28,384,82.184,0.582,0.253,0.928,0.593,26.095,21.222,22.112
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,29,432,85.598,0.709,0.654,0.96,0.615,29.443,20.776,23.453
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,30,356,77.841,0.718,-0.416,0.942,0.578,26.869,18.7,21.29
2024-03-26_13-10-58-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABH.bmp,top_right,void,31,384,83.012,0.708,0.081,0.934,0.582,28.026,19.793,22.112
